attempt_id,transaction_id,decision,decline_reason,auth_ts
AUTH-002009,TXN-000655,approved,,2026-07-04T08:22:44Z
AUTH-002010,TXN-001280,approved,,2026-06-26T22:58:06Z
AUTH-002011,TXN-001820,approved,,2026-07-24T08:16:47Z
AUTH-002012,TXN-000236,approved,,2026-06-09T15:54:37Z
AUTH-002013,TXN-001025,approved,,2026-06-18T20:16:41Z
AUTH-002014,TXN-001740,approved,,2026-06-14T20:23:59Z
AUTH-002015,TXN-001877,declined,insufficient_funds,2026-07-03T23:51:25Z
AUTH-002016,TXN-001979,approved,,2026-06-08T07:09:47Z
AUTH-002017,TXN-001673,approved,,2026-06-13T01:13:18Z
AUTH-002018,TXN-999999,declined,expired_card,2026-07-05T01:46:42Z
AUTH-002019,TXN-001476,approved,,2026-06-26T01:22:57Z
AUTH-002020,TXN-999999,declined,insufficient_funds,2026-06-30T16:00:49Z
AUTH-002021,TXN-001001,approved,,2026-07-03T03:12:17Z
AUTH-002022,TXN-000447,declined,insufficient_funds,2026-06-25T20:47:51Z
AUTH-002023,TXN-000227,approved,,2026-06-16T17:02:28Z
AUTH-002024,TXN-000979,approved,,2026-06-14T07:39:48Z
AUTH-002025,TXN-001483,approved,,2026-06-15T16:21:29Z
AUTH-002026,TXN-000653,approved,,2026-06-18T06:54:34Z
AUTH-002027,TXN-000938,approved,,2026-06-24T00:44:15Z
AUTH-002028,TXN-001731,approved,,2026-06-05T00:13:44Z
AUTH-002029,TXN-001666,approved,,2026-06-19T07:27:59Z
AUTH-002030,TXN-999999,approved,,2026-06-05T13:33:39Z
AUTH-002031,TXN-001606,approved,,2026-06-12T00:29:46Z
AUTH-002032,TXN-001576,approved,,2026-07-31T02:36:17Z
AUTH-002033,TXN-001662,declined,expired_card,2026-07-04T13:33:04Z
AUTH-002034,TXN-001712,approved,,2026-07-05T10:05:47Z
AUTH-002035,TXN-001880,approved,,2026-06-26T20:35:12Z
AUTH-002036,TXN-001544,approved,,2027-05-08T04:49:09Z
AUTH-002037,TXN-999999,approved,,2026-06-27T10:21:02Z
AUTH-002038,TXN-999999,approved,,2026-06-18T18:14:55Z
AUTH-002039,TXN-001817,approved,,2026-06-15T14:10:19Z
AUTH-002040,TXN-001005,approved,,2026-06-15T15:40:51Z
AUTH-002041,TXN-000335,approved,,2026-06-24T13:51:09Z
AUTH-002042,TXN-001354,approved,,2026-06-08T11:41:43Z
AUTH-002043,TXN-001403,approved,,2026-07-05T19:04:56Z
AUTH-002044,TXN-000911,approved,,2026-11-26T18:48:43Z
AUTH-002045,TXN-001676,approved,,2026-07-24T06:04:29Z
AUTH-002046,TXN-001517,approved,,2026-06-09T07:38:28Z
AUTH-002047,TXN-000571,approved,,2026-07-04T12:36:16Z
AUTH-002048,TXN-001731,approved,,2026-06-05T00:13:44Z
AUTH-002049,TXN-000562,approved,,2026-07-01T15:45:56Z
AUTH-002050,TXN-001414,declined,do_not_honour,2026-07-04T13:27:14Z
AUTH-002051,TXN-000234,approved,,2026-06-16T08:17:58Z
AUTH-002052,TXN-001485,approved,,2026-06-08T06:24:24Z
AUTH-002053,TXN-001600,declined,suspected_fraud,2026-06-06T08:13:32Z
AUTH-002054,TXN-001359,approved,,2026-06-09T19:43:41Z
AUTH-002055,TXN-000873,approved,,2026-06-16T09:37:10Z
AUTH-002056,TXN-000263,approved,,2026-06-09T15:49:16Z
AUTH-002057,TXN-001531,approved,,2026-06-09T04:22:00Z
AUTH-002058,TXN-001585,declined,expired_card,2026-06-23T14:59:56Z
AUTH-002059,TXN-000450,approved,,2026-06-26T11:08:17Z
AUTH-002060,TXN-000255,approved,,2026-06-09T07:12:35Z
AUTH-002061,TXN-000265,approved,,2026-06-24T19:21:21Z
AUTH-002062,TXN-001343,approved,,2026-07-15T13:38:17Z
AUTH-002063,TXN-000098,approved,,2026-06-25T20:09:09Z
AUTH-002064,TXN-000804,approved,,2027-01-17T07:28:12Z
AUTH-002065,TXN-001683,approved,,2026-06-14T01:10:01Z
AUTH-002066,TXN-000783,declined,suspected_fraud,2026-06-17T02:20:02Z
AUTH-002067,TXN-001761,approved,,2026-06-08T23:45:17Z
AUTH-002068,TXN-000583,approved,,2026-06-08T19:53:25Z
AUTH-002069,TXN-000574,approved,,2026-06-14T19:16:31Z
AUTH-002070,TXN-001328,approved,,2026-06-27T13:16:18Z
AUTH-002071,TXN-001350,approved,,2027-03-08T22:38:30Z
AUTH-002072,TXN-001825,approved,,2026-06-17T00:10:35Z
AUTH-002073,TXN-000140,approved,,2026-09-19T02:20:40Z
AUTH-002074,TXN-000556,approved,,2026-06-10T21:28:01Z
AUTH-002075,TXN-000312,approved,,2026-06-10T14:04:30Z
AUTH-002076,TXN-000668,approved,,2026-07-05T11:39:40Z
AUTH-002077,TXN-001394,approved,,2026-07-21T08:43:30Z
AUTH-002078,TXN-000124,approved,,2026-06-13T03:43:31Z
AUTH-002079,TXN-000678,approved,,2026-07-01T04:30:31Z
AUTH-002080,TXN-000431,declined,insufficient_funds,2026-07-05T07:32:12Z
AUTH-002081,TXN-001888,approved,,2026-11-17T17:20:01Z
AUTH-002082,TXN-001156,declined,expired_card,2026-06-29T19:47:59Z
AUTH-002083,TXN-000983,approved,,2026-06-28T13:16:51Z
AUTH-002084,TXN-000634,approved,,2026-06-30T19:20:15Z
AUTH-002085,TXN-001386,approved,,2026-08-01T01:00:05Z
AUTH-002086,TXN-999999,approved,,2026-06-14T09:15:14Z
AUTH-002087,TXN-001454,declined,incorrect_pin,2026-06-20T20:33:08Z
AUTH-002088,TXN-000095,declined,suspected_fraud,2026-06-27T13:17:00Z
AUTH-002089,TXN-001687,approved,,2026-07-05T18:43:29Z
AUTH-002090,TXN-000043,approved,,2026-07-03T21:19:11Z
AUTH-002091,TXN-000621,approved,,2026-06-07T10:47:06Z
AUTH-002092,TXN-001665,approved,,2026-06-07T22:38:40Z
AUTH-002093,TXN-000490,approved,,2026-06-23T09:09:00Z
AUTH-002094,TXN-000151,approved,,2026-06-26T19:43:45Z
AUTH-002095,TXN-001445,approved,,2026-06-26T14:04:29Z
AUTH-002096,TXN-999999,approved,,2026-07-03T15:29:54Z
AUTH-002097,TXN-001638,approved,,2026-06-20T08:11:53Z
AUTH-002098,TXN-001303,approved,,2026-06-12T05:17:57Z
AUTH-002099,TXN-001849,approved,,2026-06-25T00:20:15Z
AUTH-002100,TXN-001865,approved,,2026-06-14T15:19:33Z
AUTH-002101,TXN-000012,approved,,2026-07-18T11:18:06Z
AUTH-002102,TXN-001328,declined,do_not_honour,2026-06-27T13:16:18Z
AUTH-002103,TXN-000798,approved,,2026-06-15T01:01:44Z
AUTH-002104,TXN-000816,approved,,2026-06-30T17:46:56Z
AUTH-002105,TXN-000919,approved,,2026-07-03T16:07:20Z
AUTH-002106,TXN-001628,approved,,2026-06-24T00:44:23Z
AUTH-002107,TXN-000085,approved,,2026-07-04T03:11:25Z
AUTH-002108,TXN-000488,approved,,2026-06-26T07:28:39Z
AUTH-002109,TXN-000129,declined,suspected_fraud,2027-02-01T03:12:09Z
AUTH-002110,TXN-001459,approved,,2027-02-20T00:27:53Z
AUTH-002111,TXN-001404,approved,,2026-06-10T03:31:03Z
AUTH-002112,TXN-000277,approved,,2026-06-07T14:17:54Z
AUTH-002113,TXN-000477,approved,,2026-06-27T06:58:33Z
AUTH-002114,TXN-001067,approved,,2026-06-28T21:23:20Z
AUTH-002115,TXN-000710,approved,,2026-06-26T07:21:50Z
AUTH-002116,TXN-001402,approved,,2026-06-07T04:00:07Z
AUTH-002117,TXN-001358,approved,,2026-06-10T08:13:11Z
AUTH-002118,TXN-001867,approved,,2026-06-10T20:54:47Z
AUTH-002119,TXN-001402,approved,,2026-06-07T04:00:07Z
AUTH-002120,TXN-001179,approved,,2026-06-30T11:13:07Z
AUTH-002121,TXN-001305,declined,insufficient_funds,2026-06-10T09:55:32Z
AUTH-002122,TXN-001573,declined,expired_card,2026-06-12T23:27:31Z
AUTH-002123,TXN-000919,approved,,2026-07-03T16:07:20Z
AUTH-002124,TXN-001695,approved,,2026-06-07T19:30:40Z
AUTH-002125,TXN-000763,approved,,2026-06-25T06:30:27Z
AUTH-002126,TXN-000557,approved,,2026-06-17T14:59:10Z
AUTH-002127,TXN-001934,approved,,2026-06-18T15:37:39Z
AUTH-002128,TXN-001361,approved,,2026-06-23T03:28:27Z
AUTH-002129,TXN-001876,approved,,2026-06-17T15:17:28Z
AUTH-002130,TXN-000511,approved,,2026-06-14T05:29:23Z
AUTH-002131,TXN-000472,approved,,2027-01-17T11:02:10Z
AUTH-002132,TXN-001146,approved,,2026-07-01T03:25:08Z
AUTH-002133,TXN-000579,approved,,2026-07-03T03:50:11Z
AUTH-002134,TXN-000672,approved,,2026-06-10T09:59:43Z
AUTH-002135,TXN-000796,declined,incorrect_pin,2026-07-03T07:54:25Z
AUTH-002136,TXN-001707,approved,,2026-07-27T10:07:28Z
AUTH-002137,TXN-000822,approved,,2026-06-23T01:09:08Z
AUTH-002138,TXN-999999,declined,incorrect_pin,2026-06-30T10:26:36Z
AUTH-002139,TXN-001429,approved,,2026-06-05T14:57:27Z
AUTH-002140,TXN-000259,approved,,2026-06-13T19:36:12Z
AUTH-002141,TXN-001369,approved,,2026-06-07T06:14:25Z
AUTH-002142,TXN-001578,approved,,2026-06-27T10:07:22Z
AUTH-002143,TXN-999999,approved,,2026-06-29T06:57:28Z
AUTH-002144,TXN-001862,approved,,2026-06-07T01:39:44Z
AUTH-002145,TXN-000864,approved,,2026-07-05T00:35:13Z
AUTH-002146,TXN-001817,approved,,2026-06-15T14:10:19Z
AUTH-002147,TXN-000749,approved,,2026-06-28T01:10:06Z
AUTH-002148,TXN-001905,approved,,2026-06-22T16:41:18Z
AUTH-002149,TXN-000730,approved,,2027-04-16T09:25:26Z
AUTH-002150,TXN-001993,approved,,2026-06-22T22:41:50Z
AUTH-002151,TXN-001262,approved,,2026-06-12T19:44:51Z
AUTH-002152,TXN-000081,approved,,2026-06-07T14:12:42Z
AUTH-002153,TXN-000786,approved,,2026-06-26T01:29:45Z
AUTH-002154,TXN-001447,approved,,2026-06-09T07:43:51Z
AUTH-002155,TXN-001345,approved,,2026-06-23T13:19:56Z
AUTH-002156,TXN-000405,approved,,2026-06-06T18:06:08Z
AUTH-002157,TXN-001567,approved,,2026-06-18T15:53:42Z
AUTH-002158,TXN-000589,approved,,2026-06-17T07:54:14Z
AUTH-002159,TXN-001214,declined,suspected_fraud,2026-06-21T04:11:37Z
AUTH-002160,TXN-000400,declined,expired_card,2026-08-01T18:50:25Z
AUTH-002161,TXN-001291,declined,do_not_honour,2026-07-03T00:53:00Z
AUTH-002162,TXN-000233,approved,,2026-06-25T15:34:35Z
AUTH-002163,TXN-001114,approved,,2026-07-03T18:59:13Z
AUTH-002164,TXN-001997,approved,,2026-07-20T03:40:33Z
AUTH-002165,TXN-000058,approved,,2026-07-01T05:57:42Z
AUTH-002166,TXN-001193,declined,suspected_fraud,2026-07-01T22:45:24Z
AUTH-002167,TXN-001568,approved,,2026-06-11T15:35:34Z
AUTH-002168,TXN-000080,approved,,2026-06-26T07:18:40Z
AUTH-002169,TXN-000117,approved,,2026-06-14T08:36:29Z
AUTH-002170,TXN-000041,approved,,2026-06-30T20:49:17Z
AUTH-002171,TXN-001167,declined,insufficient_funds,2026-06-24T12:55:47Z
AUTH-002172,TXN-001749,approved,,2026-06-28T08:48:37Z
AUTH-002173,TXN-001065,approved,,2026-06-29T00:37:55Z
AUTH-002174,TXN-000994,declined,do_not_honour,2026-06-29T23:01:13Z
AUTH-002175,TXN-000883,approved,,2026-06-24T14:36:34Z
AUTH-002176,TXN-999999,approved,,2026-06-07T02:52:46Z
AUTH-002177,TXN-001328,approved,,2026-06-27T13:16:18Z
AUTH-002178,TXN-000055,approved,,2026-06-17T16:58:57Z
AUTH-002179,TXN-001217,approved,,2026-06-08T07:00:37Z
AUTH-002180,TXN-001262,approved,,2026-06-12T19:44:51Z
AUTH-002181,TXN-000128,approved,,2026-07-05T07:54:04Z
AUTH-002182,TXN-000151,approved,,2026-06-26T19:43:45Z
AUTH-002183,TXN-000125,approved,,2026-07-03T08:56:05Z
AUTH-002184,TXN-001983,approved,,2026-06-23T05:08:08Z
AUTH-002185,TXN-001998,approved,,2026-08-01T22:39:33Z
AUTH-002186,TXN-000179,approved,,2026-06-16T06:21:20Z
AUTH-002187,TXN-001414,approved,,2026-07-04T13:27:14Z
AUTH-002188,TXN-001101,approved,,2026-06-07T09:20:51Z
AUTH-002189,TXN-000662,approved,,2026-06-06T14:58:38Z
AUTH-002190,TXN-000305,approved,,2026-07-05T20:03:58Z
AUTH-002191,TXN-001850,approved,,2026-06-08T17:23:28Z
AUTH-002192,TXN-999999,approved,,2026-12-22T17:23:01Z
AUTH-002193,TXN-001253,approved,,2026-06-30T10:39:10Z
AUTH-002194,TXN-000751,approved,,2027-06-24T11:00:34Z
AUTH-002195,TXN-999999,approved,,2026-06-10T13:07:39Z
AUTH-002196,TXN-999999,approved,,2026-08-02T19:32:59Z
AUTH-002197,TXN-000088,approved,,2026-06-09T20:24:04Z
AUTH-002198,TXN-000607,declined,do_not_honour,2026-06-28T19:09:09Z
AUTH-002199,TXN-001319,approved,,2026-06-08T07:25:28Z
AUTH-002200,TXN-001628,approved,,2026-06-24T00:44:23Z
AUTH-002201,TXN-001731,declined,suspected_fraud,2026-06-05T00:13:44Z
AUTH-002202,TXN-001277,approved,,2026-06-12T04:59:51Z
AUTH-002203,TXN-001004,approved,,2026-06-14T16:49:58Z
AUTH-002204,TXN-001084,approved,,2026-06-19T22:49:44Z
AUTH-002205,TXN-999999,approved,,2026-06-08T20:54:04Z
AUTH-002206,TXN-001264,approved,,2026-06-27T04:39:10Z
AUTH-002207,TXN-000371,approved,,2026-06-24T13:11:25Z
AUTH-002208,TXN-000599,approved,,2026-06-14T13:26:25Z
AUTH-002209,TXN-000704,approved,,2026-07-01T13:18:36Z
AUTH-002210,TXN-999999,approved,,2026-07-04T15:56:17Z
AUTH-002211,TXN-000129,approved,,2027-02-01T03:12:09Z
AUTH-002212,TXN-000079,approved,,2026-07-03T21:18:51Z
AUTH-002213,TXN-001528,approved,,2026-07-08T02:47:27Z
AUTH-002214,TXN-001721,approved,,2026-06-24T13:53:42Z
AUTH-002215,TXN-000165,approved,,2026-06-18T02:39:53Z
AUTH-002216,TXN-000849,approved,,2026-06-07T03:38:54Z
AUTH-002217,TXN-001882,approved,,2026-06-26T18:41:26Z
AUTH-002218,TXN-001846,declined,incorrect_pin,2026-06-20T23:59:15Z
AUTH-002219,TXN-001252,approved,,2026-06-05T05:41:44Z
AUTH-002220,TXN-000751,approved,,2027-06-24T11:00:34Z
AUTH-002221,TXN-000402,approved,,2026-07-04T02:24:31Z
AUTH-002222,TXN-001772,approved,,2026-06-21T11:29:07Z
AUTH-002223,TXN-000599,approved,,2026-06-14T13:26:25Z
AUTH-002224,TXN-001843,declined,incorrect_pin,2026-06-25T18:05:11Z
AUTH-002225,TXN-000669,approved,,2026-06-19T00:12:21Z
AUTH-002226,TXN-000813,approved,,2026-06-15T13:01:37Z
AUTH-002227,TXN-000389,declined,incorrect_pin,2026-07-30T22:33:17Z
AUTH-002228,TXN-000420,approved,,2026-07-01T10:30:42Z
AUTH-002229,TXN-000689,approved,,2026-06-14T21:10:45Z
AUTH-002230,TXN-000820,declined,do_not_honour,2026-07-04T07:30:24Z
AUTH-002231,TXN-001396,approved,,2026-06-24T21:20:10Z
AUTH-002232,TXN-001749,approved,,2026-06-28T08:48:37Z
AUTH-002233,TXN-000440,approved,,2026-06-10T05:43:13Z
AUTH-002234,TXN-000909,approved,,2026-10-26T08:54:05Z
AUTH-002235,TXN-000632,approved,,2026-07-25T23:26:53Z
AUTH-002236,TXN-001391,approved,,2026-06-11T14:07:27Z
AUTH-002237,TXN-000731,approved,,2026-06-26T15:00:52Z
AUTH-002238,TXN-000220,approved,,2026-06-09T18:54:26Z
AUTH-002239,TXN-000444,approved,,2026-07-05T15:45:32Z
AUTH-002240,TXN-000531,approved,,2026-06-18T06:25:55Z
AUTH-002241,TXN-000394,approved,,2026-06-25T06:28:19Z
AUTH-002242,TXN-999999,approved,,2026-06-30T21:35:56Z
AUTH-002243,TXN-001714,approved,,2026-06-12T15:29:39Z
AUTH-002244,TXN-001440,approved,,2026-06-15T01:14:50Z
AUTH-002245,TXN-000827,approved,,2026-07-05T15:19:32Z
AUTH-002246,TXN-001883,approved,,2027-01-29T11:02:05Z
AUTH-002247,TXN-001409,approved,,2026-06-07T22:31:00Z
AUTH-002248,TXN-000664,approved,,2026-11-18T11:55:25Z
AUTH-002249,TXN-000997,approved,,2026-06-23T22:05:04Z
AUTH-002250,TXN-000023,approved,,2026-06-06T16:46:26Z
AUTH-002251,TXN-001291,approved,,2026-07-03T00:53:00Z
AUTH-002252,TXN-001334,approved,,2026-06-24T05:55:51Z
AUTH-002253,TXN-000787,declined,suspected_fraud,2026-06-28T12:45:17Z
AUTH-002254,TXN-001615,declined,expired_card,2026-06-29T00:58:03Z
AUTH-002255,TXN-001951,approved,,2026-06-08T17:03:11Z
AUTH-002256,TXN-000348,approved,,2026-08-04T07:00:35Z
AUTH-002257,TXN-001016,approved,,2026-06-28T11:52:01Z
AUTH-002258,TXN-001556,approved,,2026-06-24T10:30:18Z
AUTH-002259,TXN-001381,approved,,2026-06-24T04:45:26Z
AUTH-002260,TXN-000542,approved,,2026-06-16T09:56:59Z
AUTH-002261,TXN-001244,approved,,2026-06-10T15:15:45Z
AUTH-002262,TXN-000156,approved,,2027-03-07T07:23:05Z
AUTH-002263,TXN-002000,approved,,2026-07-02T19:03:49Z
AUTH-002264,TXN-001217,approved,,2026-06-08T07:00:37Z
AUTH-002265,TXN-001203,approved,,2026-06-15T09:40:09Z
AUTH-002266,TXN-000144,approved,,2026-06-29T16:00:53Z
AUTH-002267,TXN-000858,approved,,2026-06-09T22:45:44Z
AUTH-002268,TXN-001218,approved,,2027-05-12T10:57:33Z
AUTH-002269,TXN-999999,declined,incorrect_pin,2026-06-27T16:04:35Z
AUTH-002270,TXN-000921,approved,,2026-08-01T20:44:37Z
AUTH-002271,TXN-001590,approved,,2026-06-12T16:21:12Z
AUTH-002272,TXN-001014,declined,incorrect_pin,2026-06-17T06:19:13Z
AUTH-002273,TXN-000624,approved,,2026-06-13T15:36:32Z
AUTH-002274,TXN-000172,approved,,2026-06-24T11:15:33Z
AUTH-002275,TXN-000392,declined,insufficient_funds,2026-06-23T19:49:49Z
AUTH-002276,TXN-000597,approved,,2026-06-07T11:48:50Z
AUTH-002277,TXN-001077,approved,,2026-06-09T08:01:50Z
AUTH-002278,TXN-000111,approved,,2026-06-23T19:12:04Z
AUTH-002279,TXN-001088,approved,,2026-06-20T14:43:14Z
AUTH-002280,TXN-001320,approved,,2026-06-19T10:00:47Z
AUTH-002281,TXN-001612,approved,,2026-06-27T13:01:05Z
AUTH-002282,TXN-000170,declined,suspected_fraud,2026-06-30T21:53:44Z
AUTH-002283,TXN-999999,declined,do_not_honour,2026-06-23T05:21:48Z
AUTH-002284,TXN-001550,approved,,2026-06-11T18:26:27Z
AUTH-002285,TXN-001982,approved,,2026-07-02T09:18:59Z
AUTH-002286,TXN-001772,approved,,2026-06-21T11:29:07Z
AUTH-002287,TXN-001234,approved,,2026-06-22T18:53:00Z
AUTH-002288,TXN-001046,approved,,2026-06-26T04:24:22Z
AUTH-002289,TXN-001411,approved,,2026-06-12T05:42:28Z
AUTH-002290,TXN-999999,approved,,2026-06-21T09:10:16Z
AUTH-002291,TXN-001729,approved,,2026-07-05T17:27:25Z
AUTH-002292,TXN-001904,approved,,2026-06-09T16:16:50Z
AUTH-002293,TXN-001062,approved,,2026-07-05T13:17:27Z
AUTH-002294,TXN-000805,approved,,2026-07-04T18:12:28Z
AUTH-002295,TXN-001052,approved,,2026-06-25T09:34:42Z
AUTH-002296,TXN-000079,approved,,2026-07-03T21:18:51Z
AUTH-002297,TXN-000563,approved,,2026-06-22T00:52:39Z
AUTH-002298,TXN-001773,approved,,2026-07-12T09:16:26Z
AUTH-002299,TXN-001012,approved,,2026-06-22T11:12:10Z
AUTH-002300,TXN-000375,approved,,2026-06-10T18:22:29Z
AUTH-002301,TXN-001967,approved,,2026-06-09T18:30:51Z
AUTH-002302,TXN-000739,declined,insufficient_funds,2026-06-23T13:20:00Z
AUTH-002303,TXN-000432,declined,do_not_honour,2026-06-21T09:47:22Z
AUTH-002304,TXN-001049,approved,,2026-06-25T05:06:44Z
AUTH-002305,TXN-001532,approved,,2026-06-11T16:38:05Z
AUTH-002306,TXN-001477,declined,incorrect_pin,2026-06-25T20:19:16Z
AUTH-002307,TXN-000653,approved,,2026-06-18T06:54:34Z
AUTH-002308,TXN-001015,approved,,2026-07-03T08:02:43Z
AUTH-002309,TXN-000384,approved,,2026-06-16T20:34:56Z
AUTH-002310,TXN-000790,approved,,2026-06-11T17:48:17Z
AUTH-002311,TXN-000351,approved,,2026-06-17T14:29:13Z
AUTH-002312,TXN-001471,approved,,2026-06-30T17:26:23Z
AUTH-002313,TXN-000995,approved,,2026-06-12T04:48:11Z
AUTH-002314,TXN-999999,approved,,2026-06-06T21:25:41Z
AUTH-002315,TXN-001110,approved,,2026-06-30T16:25:14Z
AUTH-002316,TXN-001386,declined,do_not_honour,2026-06-16T09:37:54Z
AUTH-002317,TXN-001361,approved,,2026-06-23T03:28:27Z
AUTH-002318,TXN-000947,approved,,2026-06-18T11:55:53Z
AUTH-002319,TXN-000413,declined,insufficient_funds,2026-07-05T08:34:57Z
AUTH-002320,TXN-001927,approved,,2026-06-29T10:32:55Z
AUTH-002321,TXN-001199,approved,,2026-06-13T18:39:26Z
AUTH-002322,TXN-000264,approved,,2026-07-02T03:55:25Z
AUTH-002323,TXN-000053,approved,,2026-06-18T20:29:25Z
AUTH-002324,TXN-001050,approved,,2026-09-18T03:25:14Z
AUTH-002325,TXN-001247,approved,,2026-06-07T23:43:39Z
AUTH-002326,TXN-001166,approved,,2026-06-21T21:21:37Z
AUTH-002327,TXN-000001,approved,,2026-06-18T14:14:37Z
AUTH-002328,TXN-001049,approved,,2026-06-25T05:06:44Z
AUTH-002329,TXN-001356,approved,,2026-07-03T17:11:34Z
AUTH-002330,TXN-000174,approved,,2026-06-14T23:25:11Z
AUTH-002331,TXN-000457,approved,,2026-07-18T03:32:09Z
AUTH-002332,TXN-000129,approved,,2027-02-01T03:12:09Z
AUTH-002333,TXN-001418,approved,,2026-07-02T13:15:37Z
AUTH-002334,TXN-000526,declined,insufficient_funds,2026-07-01T21:31:31Z
AUTH-002335,TXN-001051,approved,,2026-06-30T02:43:24Z
AUTH-002336,TXN-000636,approved,,2026-07-02T14:11:13Z
AUTH-002337,TXN-001686,approved,,2026-06-07T21:41:51Z
AUTH-002338,TXN-000237,declined,expired_card,2026-11-04T17:38:50Z
AUTH-002339,TXN-001830,approved,,2026-06-05T02:42:03Z
AUTH-002340,TXN-000131,approved,,2026-06-28T02:57:54Z
AUTH-002341,TXN-001559,approved,,2026-06-06T14:26:27Z
AUTH-002342,TXN-000965,approved,,2026-06-13T17:55:05Z
AUTH-002343,TXN-000017,approved,,2026-06-25T16:58:28Z
AUTH-002344,TXN-001783,approved,,2026-06-20T12:06:10Z
AUTH-002345,TXN-999999,approved,,2026-06-15T11:16:52Z
AUTH-002346,TXN-000439,approved,,2026-06-15T18:51:32Z
AUTH-002347,TXN-000815,declined,expired_card,2026-06-21T03:31:59Z
AUTH-002348,TXN-001160,approved,,2026-07-03T17:53:21Z
AUTH-002349,TXN-001919,approved,,2026-06-10T02:47:32Z
AUTH-002350,TXN-000946,approved,,2026-06-13T06:50:10Z
AUTH-002351,TXN-000252,approved,,2026-06-14T15:53:02Z
AUTH-002352,TXN-000779,approved,,2026-06-17T19:29:29Z
AUTH-002353,TXN-001305,approved,,2026-06-10T09:55:32Z
AUTH-002354,TXN-001873,approved,,2026-06-19T03:34:32Z
AUTH-002355,TXN-001312,approved,,2026-06-08T23:31:27Z
AUTH-002356,TXN-001527,approved,,2026-06-25T01:52:32Z
AUTH-002357,TXN-000528,approved,,2026-07-02T21:27:16Z
AUTH-002358,TXN-000438,approved,,2026-06-13T12:52:43Z
AUTH-002359,TXN-001458,approved,,2026-06-20T22:18:17Z
AUTH-002360,TXN-000803,approved,,2026-07-27T05:01:32Z
AUTH-002361,TXN-000037,approved,,2026-06-15T02:08:18Z
AUTH-002362,TXN-000225,approved,,2026-06-10T05:14:42Z
AUTH-002363,TXN-999999,approved,,2026-07-01T13:12:37Z
AUTH-002364,TXN-001964,approved,,2026-06-17T10:56:33Z
AUTH-002365,TXN-001240,approved,,2026-07-20T08:02:20Z
AUTH-002366,TXN-000530,approved,,2026-06-28T15:16:04Z
AUTH-002367,TXN-001340,approved,,2026-06-14T15:56:00Z
AUTH-002368,TXN-001815,approved,,2026-06-20T13:04:14Z
AUTH-002369,TXN-001250,approved,,2026-07-05T04:07:15Z
AUTH-002370,TXN-001873,declined,insufficient_funds,2026-07-07T07:22:59Z
AUTH-002371,TXN-001518,approved,,2026-07-04T13:30:05Z
AUTH-002372,TXN-000077,approved,,2026-06-20T02:42:24Z
AUTH-002373,TXN-000812,approved,,2026-06-19T07:35:33Z
AUTH-002374,TXN-000279,approved,,2026-06-16T20:35:57Z
AUTH-002375,TXN-001148,approved,,2026-06-27T20:34:48Z
AUTH-002376,TXN-000648,approved,,2026-06-27T19:03:02Z
AUTH-002377,TXN-001154,approved,,2026-06-06T01:44:58Z
AUTH-002378,TXN-001915,approved,,2026-06-25T08:36:22Z
AUTH-002379,TXN-000483,approved,,2026-07-18T13:39:37Z
AUTH-002380,TXN-000503,approved,,2026-07-25T05:33:39Z
AUTH-002381,TXN-001254,approved,,2026-07-01T23:41:51Z
AUTH-002382,TXN-001057,approved,,2026-06-16T17:22:06Z
AUTH-002383,TXN-000358,approved,,2027-04-12T08:33:55Z
AUTH-002384,TXN-000014,approved,,2026-06-12T13:33:39Z
AUTH-002385,TXN-001054,declined,do_not_honour,2026-06-23T18:15:15Z
AUTH-002386,TXN-000999,approved,,2026-07-01T12:08:05Z
AUTH-002387,TXN-000992,approved,,2026-07-01T17:02:11Z
AUTH-002388,TXN-001633,approved,,2026-06-07T07:09:37Z
AUTH-002389,TXN-000520,approved,,2026-06-29T08:56:32Z
AUTH-002390,TXN-000628,approved,,2026-06-13T11:31:10Z
AUTH-002391,TXN-001482,approved,,2026-06-07T02:31:39Z
AUTH-002392,TXN-001615,approved,,2026-06-29T00:58:03Z
AUTH-002393,TXN-001496,declined,incorrect_pin,2026-06-16T02:26:44Z
AUTH-002394,TXN-000605,approved,,2026-06-17T03:32:36Z
AUTH-002395,TXN-999999,approved,,2026-06-24T00:44:15Z
AUTH-002396,TXN-000412,declined,incorrect_pin,2026-06-05T12:13:25Z
AUTH-002397,TXN-000298,approved,,2026-07-04T01:16:52Z
AUTH-002398,TXN-000843,approved,,2026-06-30T03:33:23Z
AUTH-002399,TXN-000906,declined,expired_card,2026-06-13T05:21:21Z
AUTH-002400,TXN-000062,approved,,2027-05-21T16:45:33Z
