transaction_id,account_id,card_id,merchant_id,channel,amount,currency,txn_ts,status
TXN-001159,ACC-0112,CARD-0092,MCH-0011,atm,273.46,AUD,2026-06-23T17:20:17Z,settled
TXN-001160,ACC-0210,CARD-0090,,mobile,115.07,USD,2026-07-03T17:53:21Z,settled
TXN-001161,ACC-0212,CARD-0189,MCH-0179,mobile,264.86,AUD,2026-12-16T02:11:15Z,authorized
TXN-001162,ACC-0045,CARD-0261,MCH-0175,mobile,197.52,AUD,2026-07-04T04:10:49Z,authorized
TXN-001163,ACC-0005,CARD-0068,MCH-0169,online,429.66,SGD,2026-06-20T12:02:35Z,settled
TXN-001164,ACC-9999,CARD-9999,,online,291.98,AUD,2026-06-07T01:34:09Z,declined
TXN-001165,ACC-0100,CARD-0267,MCH-0192,pos,-273.60,AUD,2026-06-25T09:50:17Z,settled
TXN-001166,ACC-9999,CARD-9999,MCH-0014,pos,-498.52,AUD,2026-06-21T21:21:37Z,settled
TXN-001167,ACC-0203,CARD-0145,MCH-0094,pos,308.35,NZD,2026-06-24T12:55:47Z,settled
TXN-001168,ACC-0111,CARD-0218,MCH-0030,mobile,464.73,AUD,2026-06-16T14:42:06Z,settled
TXN-001169,ACC-9999,CARD-0202,MCH-0043,mobile,6.82,USD,2026-06-18T15:51:52Z,settled
TXN-001170,ACC-0216,CARD-0036,MCH-0176,pos,449.92,USD,2026-06-20T02:54:56Z,settled
TXN-001171,ACC-0134,CARD-0236,MCH-0116,pos,73.10,AUD,2026-06-21T12:50:16Z,authorized
TXN-001172,ACC-0070,CARD-0147,MCH-0123,mobile,14.36,AUD,2027-06-24T13:10:18Z,settled
TXN-001173,ACC-0155,CARD-0066,MCH-0022,atm,343.27,AUD,2026-06-15T12:50:39Z,settled
TXN-001174,ACC-0145,CARD-0223,MCH-0036,atm,380.41,AUD,2026-06-09T18:15:15Z,declined
TXN-001175,ACC-0213,CARD-0031,MCH-0029,online,146.37,AUD,2026-06-23T05:21:48Z,settled
TXN-001176,ACC-0114,CARD-0206,MCH-0136,atm,465.38,AUD,2026-06-14T05:44:33Z,refunded
TXN-001177,ACC-0214,CARD-0241,MCH-0019,mobile,338.48,AUD,2027-05-03T18:05:43Z,declined
TXN-001178,ACC-0010,CARD-0129,MCH-0084,atm,310.60,AUD,2026-06-09T01:43:02Z,settled
TXN-001179,ACC-0132,CARD-0061,MCH-0046,mobile,359.08,AUD,2026-06-30T11:13:07Z,settled
TXN-001180,ACC-9999,CARD-9999,MCH-0096,atm,486.84,AUD,2026-06-24T03:40:23Z,settled
TXN-001181,ACC-0066,CARD-0151,MCH-0166,atm,135.55,AUD,2026-06-09T22:53:47Z,settled
TXN-001182,ACC-0099,CARD-0128,MCH-0096,mobile,250.24,AUD,2026-06-23T13:39:41Z,settled
TXN-001183,ACC-0151,CARD-0077,MCH-0068,online,21.28,AUD,2026-07-04T21:49:03Z,settled
TXN-001184,ACC-0039,CARD-0242,MCH-0194,online,51.47,AUD,2026-06-13T05:11:41Z,settled
TXN-001185,ACC-0055,CARD-0023,MCH-0088,mobile,186.99,AUD,2026-06-18T21:04:05Z,settled
TXN-001186,ACC-0029,CARD-0259,MCH-0066,pos,52.48,AUD,2026-07-04T20:30:45Z,settled
TXN-000944,ACC-0155,CARD-0262,MCH-0025,online,180.66,AUD,2026-06-29T03:28:11Z,settled
TXN-001187,ACC-0065,CARD-0267,,mobile,355.27,AUD,2026-06-21T06:48:31Z,settled
TXN-001188,ACC-0141,CARD-0057,MCH-0144,pos,66.33,AUD,2026-06-07T02:18:18Z,settled
TXN-001189,ACC-0186,CARD-0126,MCH-0002,mobile,470.56,AUD,2026-06-05T19:50:16Z,authorized
TXN-001190,ACC-0136,CARD-0182,MCH-0184,online,359.31,AUD,2026-06-15T23:07:47Z,settled
TXN-001191,ACC-0110,CARD-0066,MCH-0094,mobile,235.85,AUD,2026-07-04T18:26:59Z,settled
TXN-001192,ACC-0142,CARD-0053,,atm,79.45,AUD,2026-06-19T17:03:58Z,authorized
TXN-001193,ACC-0214,CARD-0118,MCH-0181,atm,355.65,AUD,2026-07-01T22:45:24Z,settled
TXN-001194,ACC-0126,CARD-0228,MCH-0132,atm,257.77,USD,2026-06-08T17:00:19Z,settled
TXN-001195,ACC-0074,CARD-0086,MCH-0161,pos,474.85,AUD,2026-10-19T06:09:06Z,settled
TXN-001196,ACC-9999,CARD-9999,MCH-0112,mobile,50.55,AUD,2026-06-17T18:29:30Z,authorized
TXN-001197,ACC-0005,CARD-0148,,pos,158.08,AUD,2026-07-04T03:25:08Z,settled
TXN-001198,ACC-0019,CARD-0159,MCH-0186,pos,493.82,AUD,2026-06-19T04:10:47Z,settled
TXN-001199,ACC-0079,CARD-0033,MCH-0025,online,146.78,AUD,2026-06-13T18:39:26Z,settled
TXN-001200,ACC-0024,CARD-0132,MCH-0030,atm,463.13,AUD,2026-06-18T19:01:54Z,settled
TXN-001201,ACC-0050,CARD-0208,MCH-0116,pos,122.13,AUD,2026-06-18T18:44:43Z,reversed
TXN-001202,ACC-0173,CARD-0250,MCH-0039,atm,1.30,AUD,2026-06-27T21:14:30Z,declined
TXN-001203,ACC-0159,CARD-0164,MCH-0109,pos,170.28,AUD,2026-06-15T09:40:09Z,settled
TXN-001048,ACC-0007,CARD-0069,MCH-0128,pos,421.93,AUD,2026-07-05T18:10:07Z,authorized
TXN-001204,ACC-9999,CARD-9999,MCH-0106,online,96.07,AUD,2026-06-20T02:15:21Z,settled
TXN-001205,ACC-0046,CARD-0110,MCH-0065,mobile,353.21,AUD,2026-06-12T13:59:17Z,settled
TXN-001193,ACC-0214,CARD-0118,MCH-0181,atm,355.65,AUD,2026-07-01T22:45:24Z,settled
TXN-001206,ACC-0151,CARD-0044,MCH-0048,mobile,292.77,AUD,2026-06-16T14:40:07Z,settled
TXN-001207,ACC-0188,CARD-0167,MCH-0001,pos,50.05,AUD,2026-06-26T11:40:01Z,authorized
TXN-001208,ACC-0030,CARD-0156,,pos,106.49,AUD,2026-06-24T18:54:47Z,reversed
TXN-001209,ACC-0143,CARD-0125,MCH-0009,pos,108.41,AUD,2026-06-09T20:40:51Z,reversed
TXN-001210,ACC-0199,CARD-0029,MCH-0104,pos,457.28,AUD,2026-06-09T01:03:51Z,settled
TXN-001179,ACC-0132,CARD-0061,MCH-0046,mobile,359.08,AUD,2026-06-30T11:13:07Z,settled
TXN-001211,ACC-0124,CARD-0092,MCH-0067,mobile,34.99,AUD,2026-06-19T13:23:36Z,settled
TXN-001212,ACC-0201,CARD-0040,MCH-0150,online,51.35,AUD,2026-07-05T02:44:22Z,authorized
TXN-001213,ACC-0152,CARD-0190,MCH-0003,mobile,256.76,AUD,2026-06-30T22:15:14Z,settled
TXN-001214,ACC-0147,CARD-0086,MCH-0070,pos,41.36,AUD,2026-06-21T04:11:37Z,settled
TXN-001215,ACC-0172,CARD-0234,MCH-0064,atm,114.14,AUD,2026-06-30T07:46:15Z,settled
TXN-001216,ACC-0175,CARD-0252,MCH-0139,mobile,32.88,AUD,2026-06-27T22:24:45Z,settled
TXN-001217,ACC-0011,CARD-0095,MCH-0155,pos,102.17,AUD,2026-06-08T07:00:37Z,settled
TXN-001218,ACC-0030,CARD-0127,MCH-0049,pos,292.50,SGD,2027-05-12T10:57:33Z,settled
TXN-001219,ACC-0210,CARD-0134,MCH-0029,atm,128.70,AUD,2026-06-06T11:58:06Z,settled
TXN-001220,ACC-0137,CARD-0188,,online,70.95,AUD,2026-06-15T01:17:02Z,declined
TXN-001221,ACC-0079,CARD-0024,MCH-0098,atm,484.68,AUD,2026-06-06T09:45:30Z,settled
TXN-001222,ACC-0140,CARD-0106,MCH-0074,pos,112.50,AUD,2026-06-26T17:28:56Z,settled
TXN-001223,ACC-9999,CARD-9999,MCH-0001,atm,228.49,AUD,2026-06-21T02:04:33Z,settled
TXN-001224,ACC-0017,CARD-0161,MCH-0171,mobile,-118.24,NZD,2026-06-28T13:38:55Z,declined
TXN-001225,ACC-0078,CARD-0132,MCH-0058,online,222.60,AUD,2026-06-30T15:25:35Z,settled
TXN-001226,ACC-0179,CARD-0132,MCH-0128,pos,233.70,SGD,2026-06-11T21:48:40Z,settled
TXN-001227,ACC-0040,CARD-0144,MCH-0061,pos,464.04,AUD,2026-06-09T10:22:04Z,reversed
TXN-001228,ACC-0223,CARD-0086,MCH-0142,pos,16.96,AUD,2026-07-02T04:10:40Z,settled
TXN-001229,ACC-0179,CARD-0009,MCH-0010,atm,-314.03,AUD,2026-06-29T03:23:33Z,settled
TXN-001230,ACC-0141,CARD-0231,MCH-0176,atm,414.12,GBP,2026-06-28T21:26:46Z,settled
TXN-001231,ACC-0121,CARD-0110,MCH-0168,mobile,498.65,AUD,2026-07-20T06:07:03Z,settled
TXN-001232,ACC-0092,CARD-0050,,atm,204.73,USD,2026-06-08T18:18:08Z,refunded
TXN-001233,ACC-0001,CARD-0093,MCH-0135,online,442.23,AUD,2026-06-05T05:44:24Z,settled
TXN-001234,ACC-0156,CARD-0263,MCH-0037,mobile,286.40,AUD,2026-06-22T18:53:00Z,settled
TXN-001235,ACC-0126,CARD-0195,MCH-0143,atm,322.56,AUD,2026-06-10T08:50:38Z,settled
TXN-001236,ACC-0100,CARD-0061,MCH-0146,mobile,372.45,AUD,2026-06-08T12:34:02Z,declined
TXN-001237,ACC-0048,CARD-0220,MCH-0076,pos,76.23,AUD,2026-06-19T16:39:30Z,settled
TXN-001238,ACC-0067,CARD-0149,MCH-0141,atm,-210.25,AUD,2026-06-12T10:25:13Z,settled
TXN-001239,ACC-0053,CARD-0207,MCH-0022,mobile,106.23,AUD,2026-06-21T03:32:15Z,settled
TXN-001240,ACC-0187,CARD-0157,MCH-0200,pos,275.09,AUD,2026-07-20T08:02:20Z,settled
TXN-001149,ACC-0007,CARD-0143,MCH-0122,online,416.95,AUD,2026-06-18T15:00:27Z,settled
TXN-001241,ACC-0223,CARD-0079,MCH-0158,pos,458.50,AUD,2026-06-10T23:05:20Z,settled
TXN-001242,ACC-0201,CARD-0196,MCH-0043,atm,72.97,AUD,2026-06-29T15:12:45Z,settled
TXN-001243,ACC-0165,CARD-0218,MCH-0010,atm,401.87,AUD,2026-06-29T00:38:41Z,settled
TXN-001244,ACC-0118,CARD-0020,MCH-0154,pos,378.10,AUD,2026-06-10T15:15:45Z,authorized
TXN-001245,ACC-0037,CARD-0262,MCH-0119,mobile,317.57,GBP,2026-07-02T22:50:37Z,settled
TXN-001091,ACC-0123,CARD-0078,MCH-0024,mobile,151.79,AUD,2026-06-20T09:27:37Z,settled
TXN-001246,ACC-0141,CARD-0105,MCH-0111,atm,376.59,AUD,2026-07-05T12:14:53Z,declined
TXN-001247,ACC-0120,CARD-0170,MCH-0134,atm,328.36,AUD,2026-06-07T23:43:39Z,settled
TXN-001248,ACC-0073,CARD-0073,MCH-0120,atm,300.20,AUD,2026-07-02T21:19:55Z,settled
TXN-001249,ACC-0049,CARD-0193,MCH-0006,atm,473.26,AUD,2026-06-07T23:04:45Z,settled
TXN-000983,ACC-0045,CARD-0091,MCH-0196,atm,493.24,AUD,2026-06-28T13:16:51Z,settled
TXN-001250,ACC-0078,CARD-0217,MCH-0136,online,327.39,AUD,2026-07-05T04:07:15Z,settled
TXN-001251,ACC-0089,CARD-0182,,pos,410.55,AUD,2026-06-09T10:54:59Z,settled
TXN-001252,ACC-0046,CARD-0130,MCH-0183,mobile,101.90,AUD,2026-06-05T05:41:44Z,settled
TXN-001253,ACC-0063,CARD-0043,MCH-0161,online,274.18,USD,2026-06-30T10:39:10Z,settled
TXN-001010,ACC-0060,CARD-0153,MCH-0170,atm,186.21,AUD,2026-07-01T10:12:42Z,settled
TXN-001254,ACC-0118,CARD-0248,MCH-0176,online,374.64,AUD,2026-07-01T23:41:51Z,settled
TXN-001255,ACC-0220,CARD-0012,MCH-0194,pos,147.71,AUD,2026-07-04T05:13:23Z,authorized
TXN-001256,ACC-0106,CARD-0179,MCH-0010,online,399.07,AUD,2026-06-13T15:12:56Z,settled
TXN-001257,ACC-0215,CARD-0047,MCH-0087,mobile,66.59,AUD,2026-06-16T16:34:10Z,settled
TXN-001258,ACC-0125,CARD-0238,MCH-0049,online,429.64,AUD,2027-06-27T23:32:49Z,settled
TXN-000991,ACC-0048,CARD-0026,MCH-0028,pos,439.39,AUD,2026-06-30T02:00:42Z,settled
TXN-001259,ACC-0180,CARD-0253,MCH-0046,atm,47.26,AUD,2026-06-28T03:55:09Z,authorized
TXN-001260,ACC-0191,CARD-0247,,pos,289.65,AUD,2026-06-07T10:27:19Z,authorized
TXN-001261,ACC-9999,CARD-9999,MCH-0178,atm,348.71,AUD,2026-06-25T11:46:15Z,declined
TXN-001262,ACC-0099,CARD-0161,MCH-0103,atm,63.92,AUD,2026-06-12T19:44:51Z,settled
TXN-001263,ACC-0014,CARD-0066,MCH-0031,mobile,120.70,AUD,2027-04-03T21:49:23Z,settled
TXN-001264,ACC-0166,CARD-0103,MCH-0041,mobile,462.79,AUD,2026-06-27T04:39:10Z,declined
TXN-001265,ACC-9999,CARD-9999,MCH-0123,pos,218.52,AUD,2026-06-14T08:59:54Z,settled
TXN-001266,ACC-9999,CARD-9999,MCH-0006,pos,317.17,AUD,2026-06-07T07:52:53Z,settled
TXN-001267,ACC-0202,CARD-0250,MCH-0101,atm,108.41,AUD,2026-06-30T13:46:30Z,declined
TXN-001268,ACC-0180,CARD-0057,MCH-0157,pos,33.08,AUD,2026-06-12T01:33:56Z,settled
TXN-001269,ACC-0096,CARD-0173,MCH-0040,pos,363.04,AUD,2026-06-06T04:29:04Z,settled
TXN-001270,ACC-0142,CARD-0227,MCH-0035,atm,294.70,AUD,2026-06-07T10:49:18Z,settled
TXN-001271,ACC-0135,CARD-0122,MCH-0140,pos,262.23,AUD,2026-07-03T00:11:25Z,settled
TXN-001272,ACC-0203,CARD-0116,MCH-0062,online,442.97,AUD,2026-06-14T21:00:03Z,authorized
TXN-001273,ACC-0021,CARD-0242,MCH-0112,mobile,377.92,AUD,2026-06-28T01:46:17Z,settled
TXN-000963,ACC-0186,CARD-0130,MCH-0073,atm,275.54,AUD,2026-06-10T08:28:06Z,settled
TXN-001274,ACC-0207,CARD-0208,MCH-0080,atm,404.39,AUD,2026-06-12T11:05:40Z,settled
TXN-001275,ACC-0157,CARD-0052,MCH-0179,mobile,490.72,NZD,2026-06-10T07:39:23Z,settled
TXN-001276,ACC-0057,CARD-0222,MCH-0089,pos,72.43,AUD,2026-06-30T06:00:55Z,settled
TXN-001277,ACC-9999,CARD-0089,MCH-0172,atm,-472.17,AUD,2026-06-12T04:59:51Z,settled
TXN-001278,ACC-0034,CARD-0157,MCH-0150,mobile,-364.45,AUD,2026-06-24T04:42:04Z,settled
TXN-001279,ACC-0095,CARD-0165,MCH-0139,mobile,-121.08,AUD,2026-06-28T13:23:20Z,settled
TXN-001280,ACC-0102,CARD-0175,MCH-0187,online,298.91,AUD,2026-06-26T22:58:06Z,authorized
TXN-001281,ACC-0202,CARD-0007,MCH-0135,atm,11.97,AUD,2026-07-01T06:21:58Z,settled
TXN-001282,ACC-0049,CARD-0002,MCH-0052,mobile,381.57,AUD,2026-06-27T10:09:52Z,settled
TXN-001283,ACC-0056,CARD-0218,MCH-0052,mobile,334.98,NZD,2027-03-19T23:36:40Z,settled
TXN-001284,ACC-0118,CARD-0198,MCH-0046,pos,246.47,AUD,2026-07-01T01:13:40Z,settled
TXN-001285,ACC-0212,CARD-0192,MCH-0179,atm,303.98,AUD,2026-06-25T12:00:18Z,settled
TXN-001281,ACC-0202,CARD-0007,MCH-0135,atm,11.97,AUD,2026-07-01T06:21:58Z,settled
TXN-001286,ACC-0060,CARD-0254,MCH-0044,online,389.46,AUD,2026-06-30T16:00:49Z,settled
TXN-001287,ACC-0082,CARD-0030,MCH-0170,online,91.15,AUD,2026-06-21T12:25:20Z,declined
TXN-001288,ACC-0220,CARD-0176,MCH-0027,online,443.55,AUD,2026-06-07T05:41:40Z,settled
TXN-001156,ACC-0025,CARD-0074,MCH-0165,pos,403.92,AUD,2026-06-29T19:47:59Z,settled
TXN-001289,ACC-0162,CARD-0041,MCH-0074,mobile,223.59,AUD,2026-06-18T21:50:08Z,settled
TXN-001290,ACC-0092,CARD-0024,MCH-0143,atm,309.52,AUD,2026-06-23T17:14:10Z,authorized
TXN-001291,ACC-0188,CARD-0262,MCH-0029,pos,121.69,AUD,2026-07-03T00:53:00Z,settled
TXN-001292,ACC-0102,CARD-0167,MCH-0030,atm,108.18,AUD,2026-06-07T06:08:51Z,settled
TXN-001293,ACC-0188,CARD-0173,MCH-0131,pos,24.89,AUD,2026-06-10T16:32:09Z,settled
TXN-001294,ACC-0088,CARD-0219,MCH-0164,mobile,269.58,AUD,2026-06-18T07:10:55Z,settled
TXN-001295,ACC-0198,CARD-0106,MCH-0098,online,427.06,AUD,2026-06-23T14:07:58Z,settled
TXN-001296,ACC-0089,CARD-0219,MCH-0151,pos,398.76,NZD,2026-06-29T22:44:54Z,settled
TXN-001297,ACC-0103,CARD-0172,MCH-0200,online,220.65,AUD,2026-06-28T21:59:22Z,settled
TXN-001298,ACC-0044,CARD-0036,MCH-0174,mobile,228.18,AUD,2026-07-04T19:29:38Z,settled
TXN-001299,ACC-0174,CARD-0246,MCH-0108,online,67.54,AUD,2026-06-24T20:10:51Z,settled
TXN-001300,ACC-0183,CARD-0072,MCH-0067,atm,218.09,AUD,2026-06-24T19:14:50Z,authorized
TXN-001301,ACC-9999,CARD-9999,MCH-0013,mobile,-425.81,AUD,2026-06-13T16:07:46Z,settled
TXN-001302,ACC-0125,CARD-0150,MCH-0160,mobile,146.98,AUD,2026-06-18T21:25:58Z,settled
TXN-001290,ACC-0092,CARD-0024,MCH-0143,atm,309.52,AUD,2026-06-23T17:14:10Z,authorized
TXN-001303,ACC-0137,CARD-0049,MCH-0080,pos,343.50,USD,2026-06-12T05:17:57Z,settled
TXN-001304,ACC-0222,CARD-0105,MCH-0173,pos,427.88,AUD,2026-07-04T21:03:51Z,settled
TXN-001305,ACC-9999,CARD-9999,MCH-0121,atm,36.09,AUD,2026-06-10T09:55:32Z,authorized
TXN-001306,ACC-0059,CARD-0007,MCH-0172,mobile,203.48,AUD,2026-07-05T21:47:06Z,settled
TXN-001307,ACC-0161,CARD-0247,MCH-0029,atm,283.46,AUD,2026-06-15T10:33:45Z,settled
TXN-001308,ACC-0205,CARD-0019,MCH-0096,pos,195.90,AUD,2026-06-06T06:11:51Z,settled
TXN-001309,ACC-9999,CARD-9999,,mobile,74.07,AUD,2026-06-25T15:32:47Z,settled
TXN-001310,ACC-0022,CARD-0047,MCH-0090,mobile,215.03,AUD,2026-07-02T03:14:46Z,settled
TXN-001311,ACC-0076,CARD-0172,MCH-0173,pos,469.22,USD,2027-01-30T18:52:24Z,settled
TXN-001312,ACC-0069,CARD-0044,MCH-0106,pos,138.88,SGD,2026-06-08T23:31:27Z,settled
TXN-001313,ACC-0082,CARD-0230,MCH-0013,mobile,226.55,AUD,2026-06-23T20:31:23Z,settled
TXN-001314,ACC-0202,CARD-0075,,atm,493.71,AUD,2026-07-01T21:13:04Z,settled
TXN-001315,ACC-0013,CARD-0113,MCH-0125,atm,291.78,AUD,2026-06-05T06:34:46Z,settled
TXN-001316,ACC-0162,CARD-0030,MCH-0015,atm,68.88,AUD,2026-06-23T16:04:08Z,settled
TXN-001167,ACC-0203,CARD-0145,MCH-0094,pos,308.35,NZD,2026-06-24T12:55:47Z,settled
TXN-001317,ACC-9999,CARD-9999,MCH-0023,atm,4.39,AUD,2026-06-13T12:34:16Z,settled
TXN-001318,ACC-0144,CARD-0065,,mobile,243.95,AUD,2026-06-30T22:23:45Z,settled
TXN-001319,ACC-0095,CARD-0223,MCH-0024,online,416.75,AUD,2026-06-08T07:25:28Z,settled
TXN-001320,ACC-0021,CARD-0147,,atm,300.23,AUD,2026-06-19T10:00:47Z,settled
TXN-001321,ACC-0094,CARD-0107,MCH-0083,mobile,247.73,AUD,2026-06-22T23:26:28Z,settled
TXN-001322,ACC-0192,CARD-0081,MCH-0166,pos,-409.81,AUD,2026-07-02T21:39:09Z,settled
TXN-001323,ACC-0027,CARD-0059,MCH-0065,mobile,278.45,AUD,2026-06-24T23:04:51Z,settled
TXN-001324,ACC-0188,CARD-0032,MCH-0016,mobile,486.78,AUD,2026-06-23T10:35:08Z,settled
TXN-001325,ACC-0098,CARD-0179,MCH-0159,atm,408.36,AUD,2026-06-23T19:08:42Z,settled
TXN-001326,ACC-0165,CARD-0080,MCH-0091,mobile,79.93,GBP,2026-06-12T09:23:02Z,authorized
TXN-001327,ACC-0166,CARD-0173,MCH-0173,online,23.38,AUD,2026-06-22T02:00:37Z,settled
TXN-001328,ACC-0123,CARD-0096,MCH-0158,atm,98.19,AUD,2026-06-27T13:16:18Z,declined
TXN-001329,ACC-0178,CARD-0243,,online,116.78,AUD,2026-06-05T20:37:40Z,settled
TXN-001330,ACC-0157,CARD-0034,MCH-0004,mobile,447.25,AUD,2026-07-02T18:39:26Z,authorized
TXN-001331,ACC-9999,CARD-9999,MCH-0146,pos,450.81,AUD,2026-06-05T13:33:50Z,settled
TXN-001332,ACC-0072,CARD-0079,MCH-0008,pos,481.46,AUD,2026-06-20T17:20:09Z,settled
TXN-001333,ACC-0179,CARD-0189,MCH-0166,atm,346.51,AUD,2026-06-25T12:43:40Z,settled
TXN-001090,ACC-0057,CARD-0188,MCH-0020,atm,203.91,AUD,2026-06-14T11:49:41Z,settled
TXN-001334,ACC-0039,CARD-0040,MCH-0180,atm,18.11,AUD,2026-06-24T05:55:51Z,settled
TXN-001335,ACC-0091,CARD-0239,MCH-0193,atm,257.35,AUD,2026-06-22T21:08:50Z,settled
TXN-001336,ACC-0138,CARD-0184,MCH-0127,pos,43.86,AUD,2026-07-02T21:08:57Z,settled
TXN-001337,ACC-0017,CARD-0253,MCH-0110,online,250.29,AUD,2026-06-15T17:51:16Z,settled
TXN-001338,ACC-0009,CARD-0093,MCH-0178,online,302.88,AUD,2026-06-22T04:22:28Z,settled
TXN-001339,ACC-0219,CARD-0198,MCH-0162,online,48.06,AUD,2026-06-07T17:36:12Z,settled
TXN-001340,ACC-0148,CARD-0027,MCH-0002,online,410.11,AUD,2026-06-14T15:56:00Z,settled
TXN-001341,ACC-0069,CARD-0265,MCH-0119,pos,359.76,AUD,2026-06-14T19:56:29Z,declined
TXN-001342,ACC-0020,CARD-0123,MCH-0041,pos,136.18,AUD,2026-07-05T02:05:24Z,authorized
TXN-001126,ACC-0079,CARD-0046,MCH-0057,online,466.92,AUD,2026-06-09T11:50:26Z,settled
TXN-001343,ACC-0113,CARD-0153,MCH-0014,atm,77.51,AUD,2026-07-02T07:54:41Z,settled
TXN-001344,ACC-9999,CARD-9999,MCH-0030,atm,225.22,AUD,2026-06-13T20:58:12Z,settled
TXN-001345,ACC-0007,CARD-0082,MCH-0082,pos,198.76,USD,2026-06-23T13:19:56Z,settled
TXN-001066,ACC-0165,CARD-0137,MCH-0198,atm,2.82,AUD,2026-06-28T13:46:44Z,authorized
TXN-001346,ACC-0126,CARD-0104,MCH-0058,pos,75.99,SGD,2026-06-07T03:43:28Z,settled
TXN-001347,ACC-0165,CARD-0170,MCH-0171,mobile,296.52,AUD,2026-06-16T00:21:00Z,settled
TXN-001141,ACC-0074,CARD-0269,MCH-0142,pos,18.51,AUD,2026-07-03T04:56:38Z,settled
TXN-001348,ACC-0166,CARD-0267,MCH-0009,pos,206.88,SGD,2026-07-05T15:54:59Z,settled
TXN-001315,ACC-0013,CARD-0113,MCH-0125,atm,291.78,AUD,2026-06-05T06:34:46Z,settled
TXN-001349,ACC-0157,CARD-0081,MCH-0045,online,188.78,AUD,2026-06-20T16:33:27Z,settled
TXN-001350,ACC-0193,CARD-0088,MCH-0103,atm,192.58,AUD,2027-03-08T22:38:30Z,settled
TXN-001351,ACC-0189,CARD-0212,MCH-0068,online,447.57,USD,2026-06-16T21:02:00Z,authorized
TXN-001352,ACC-0215,CARD-0234,MCH-0174,pos,96.06,AUD,2026-06-19T14:32:45Z,authorized
TXN-001353,ACC-0131,CARD-0088,,online,238.15,AUD,2026-06-30T06:26:02Z,declined
TXN-001354,ACC-0071,CARD-0008,MCH-0086,online,28.90,AUD,2026-06-08T11:41:43Z,settled
TXN-001202,ACC-0173,CARD-0250,MCH-0039,atm,1.30,AUD,2026-06-27T21:14:30Z,declined
TXN-001355,ACC-0127,CARD-0238,MCH-0135,pos,418.06,AUD,2026-06-10T05:03:13Z,settled
TXN-001356,ACC-0100,CARD-0222,MCH-0035,atm,391.09,AUD,2026-07-03T17:11:34Z,settled
TXN-001357,ACC-0058,CARD-0219,MCH-0153,atm,90.57,AUD,2026-06-10T08:02:24Z,settled
TXN-001358,ACC-0124,CARD-0059,MCH-0118,mobile,377.18,AUD,2026-06-10T08:13:11Z,settled
TXN-001359,ACC-0122,CARD-0085,MCH-0093,atm,373.46,AUD,2026-06-09T19:43:41Z,settled
TXN-001360,ACC-0094,CARD-0147,MCH-0150,mobile,114.02,USD,2026-06-09T04:04:01Z,settled
TXN-001312,ACC-0069,CARD-0044,MCH-0106,pos,138.88,SGD,2026-06-08T23:31:27Z,settled
TXN-001361,ACC-0186,CARD-0205,MCH-0014,online,279.08,AUD,2026-06-23T03:28:27Z,settled
TXN-001362,ACC-0039,CARD-0239,MCH-0003,atm,449.63,AUD,2026-06-22T13:46:38Z,settled
TXN-001363,ACC-0028,CARD-0057,MCH-0042,mobile,415.24,AUD,2026-06-07T06:22:58Z,settled
TXN-001364,ACC-0207,CARD-0267,MCH-0132,atm,-29.02,NZD,2026-06-10T18:07:39Z,settled
TXN-001365,ACC-0087,CARD-0229,MCH-0090,mobile,231.54,AUD,2026-06-26T23:50:13Z,settled
TXN-001366,ACC-0043,CARD-0176,MCH-0191,mobile,325.55,GBP,2026-06-20T22:33:48Z,settled
TXN-001367,ACC-0027,CARD-0263,MCH-0194,atm,97.50,AUD,2026-06-10T07:10:15Z,authorized
TXN-001368,ACC-0097,CARD-0227,MCH-0085,pos,102.10,AUD,2026-06-26T06:38:40Z,authorized
TXN-001369,ACC-0065,CARD-0027,,online,7.74,AUD,2026-06-07T06:14:25Z,authorized
TXN-001370,ACC-0097,CARD-0148,MCH-0080,online,-220.03,AUD,2026-06-05T11:00:48Z,settled
TXN-001371,ACC-0167,CARD-0203,MCH-0010,online,237.19,AUD,2026-06-05T12:28:03Z,settled
TXN-001372,ACC-0171,CARD-0132,MCH-0179,online,418.16,AUD,2026-06-10T08:15:50Z,settled
TXN-001373,ACC-0203,CARD-0183,MCH-0142,mobile,457.60,AUD,2026-06-30T06:57:57Z,settled
TXN-001374,ACC-0193,CARD-0141,MCH-0153,mobile,494.60,AUD,2026-06-10T05:06:47Z,settled
TXN-001375,ACC-0089,CARD-0074,MCH-0106,mobile,496.90,AUD,2026-06-06T20:26:49Z,settled
TXN-001376,ACC-0224,CARD-0198,MCH-0122,mobile,158.27,GBP,2026-06-11T09:34:55Z,settled
TXN-001377,ACC-0093,CARD-0071,MCH-0194,pos,351.63,AUD,2026-06-26T08:47:54Z,settled
TXN-001378,ACC-0070,CARD-0120,MCH-0094,atm,349.58,AUD,2026-06-07T14:24:20Z,settled
TXN-001379,ACC-0050,CARD-0153,MCH-0050,online,27.95,AUD,2026-07-03T14:19:57Z,settled
TXN-001380,ACC-0013,CARD-0030,MCH-0135,atm,303.95,AUD,2027-01-16T23:24:16Z,settled
TXN-001381,ACC-0135,CARD-0111,MCH-0154,atm,-424.20,USD,2026-06-24T04:45:26Z,settled
TXN-001382,ACC-0064,CARD-0243,MCH-0054,online,384.69,AUD,2026-06-20T13:39:00Z,refunded
